Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-508,5,2598,2598,2611,7,13,6,0
Process-509,3,2357,2357,2372,6,15,9,0
Process-510,1,2217,2217,2395,4,178,174,0
Process-511,2,394,394,402,8,8,0,0
Process-512,5,4271,4271,4289,9,18,9,0
Process-513,3,1440,1440,1449,1,9,8,0
Process-514,5,2476,2476,2488,4,12,8,0
Process-515,2,4231,4231,4233,2,2,0,0
Process-516,1,5148,5148,5159,8,11,3,0
Process-517,4,2423,2423,2442,10,19,9,0
Process-518,5,1928,1928,1935,1,7,6,0
Process-519,5,4145,4145,4155,3,10,7,0
Process-520,4,673,673,706,6,33,27,0
Process-521,2,3608,3608,3622,6,14,8,0
Process-522,5,1452,1452,1455,3,3,0,0
Process-523,3,1787,1787,1792,5,5,0,0
Process-524,5,5261,5261,5264,3,3,0,0
Process-525,4,3966,3966,3983,7,17,10,0
Process-526,5,701,701,711,5,10,5,0
Process-527,3,492,492,514,1,22,21,0
Process-528,3,2404,2404,2416,5,12,7,0
Process-529,2,703,703,722,7,19,12,0
Process-530,5,5022,5022,5034,8,12,4,0
Process-531,2,5106,5106,5133,7,27,20,0
Process-532,3,2088,2088,2103,10,15,5,0
Process-533,4,2211,2211,2226,8,15,7,0
Process-534,2,4968,4968,4971,3,3,0,0
Process-535,3,5440,5440,5489,6,49,43,0
Process-536,1,2120,2120,2161,7,41,34,0
Process-537,3,4632,4632,4635,3,3,0,0
Process-538,2,1332,1332,1369,6,37,31,0
Process-539,3,3079,3079,3093,2,14,12,0
Process-540,3,1061,1061,1062,1,1,0,0
Process-541,1,5084,5084,5173,5,89,84,0
Process-542,4,1512,1512,1517,5,5,0,0
Process-543,1,4075,4075,4103,7,28,21,0
Process-544,5,342,342,347,5,5,0,0
Process-545,2,4721,4721,4722,1,1,0,0
Process-546,3,5339,5339,5346,5,7,2,0
Process-547,2,2111,2111,2136,10,25,15,0
Process-548,4,2654,2654,2670,7,16,9,0
Process-549,1,1980,1980,1982,1,2,1,0
Process-550,2,1596,1596,1599,3,3,0,0
Process-551,2,4430,4430,4480,3,50,47,0
Process-552,2,5206,5206,5213,7,7,0,0
Process-553,2,366,366,421,9,55,46,0
Process-554,2,326,326,338,9,12,3,0
Process-555,1,4106,4106,4115,2,9,7,0
Process-556,5,3452,3452,3463,6,11,5,0
Process-557,5,4478,4478,4483,3,5,2,0
Process-558,4,3076,3076,3089,5,13,8,0
Process-559,4,728,728,737,5,9,4,0
Process-560,1,512,512,546,2,34,32,0
Process-561,5,4944,4944,4954,10,10,0,0
Process-562,3,789,789,802,10,13,3,0
Process-563,4,2253,2253,2266,9,13,4,0
Process-564,1,5328,5328,5389,4,61,57,0
Process-565,5,2489,2489,2496,4,7,3,0
Process-566,5,5270,5270,5279,9,9,0,0
Process-567,3,964,964,994,8,30,22,0
Process-568,5,3934,3934,3943,7,9,2,0
Process-569,5,833,833,839,6,6,0,0
Process-570,5,4462,4462,4468,3,6,3,0
Process-571,2,2540,2540,2541,1,1,0,0
Process-572,4,1832,1832,1840,3,8,5,0
Process-573,3,2487,2487,2492,4,5,1,0
Process-574,1,1518,1518,1535,4,17,13,0
Process-575,3,914,914,951,7,37,30,0
Process-576,5,1757,1757,1766,6,9,3,0
Process-577,4,976,976,981,5,5,0,0
